policy,fixed_action,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage1_ch4_m3,total_stage2_ch4_m3,total_total_ch4_m3,total_chemical_m3,total_chemical_kmol,total_ph_violation_pH_d,steps,final_time_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH,mean_stage1_acid_yield,mean_stage2_vfa_conversion,mean_stage2_ch4_per_vfa_in
fixed_open_loop_action,31,31.0,1.0,0.0,1.0,0.0,0.0,0.0,77.96713047541958,7796.713047541958,12605.01751668242,35.0,4773.304469140461,1153.6978047003277,1137.990764634083,10943.075403050516,1661.942113631901,12605.01751668242,7.0,174.99999999999997,9.546608938280922,168,7.0,7.906915106219346,7.570182816749242,7.765501193068916,7.424786172913413,0.03297463137198858,0.967912721719187,3.255206457378881
fixed_open_loop_action,32,32.0,1.0,2.0,1.0,0.0,2.0,0.0,48.62766581566709,4862.76658156671,12407.201665419489,105.00000000000001,7439.435083852781,1153.6978047003277,1082.9599080100058,10943.075403050516,1464.126262368973,12407.201665419489,21.0,525.0,14.87887016770556,168,7.0,7.906915106219346,9.281071427528405,7.765501193068916,8.529169753443089,0.03297463137198858,0.9270439448544762,2.984279913028093
fixed_open_loop_action,33,33.0,1.0,10.0,1.0,0.0,10.0,0.0,-65.37581695873209,-6537.581695873209,12178.924744926715,384.9999999999999,18331.506440799923,1153.6978047003277,968.314596661815,10943.075403050516,1235.8493418761977,12178.924744926715,77.0,1924.9999999999998,36.66301288159985,168,7.0,7.906915106219346,13.082656705678541,7.765501193068916,11.67884388143478,0.03297463137198858,0.8280105758494346,2.41150916244951
fixed_open_loop_action,34,34.0,1.0,50.0,1.0,0.0,50.0,0.0,-136.83906361403587,-13683.906361403588,12001.317520164765,1785.0000000000002,23900.223881568352,1153.6978047003277,843.3935513518458,10943.075403050516,1058.2421171142478,12001.317520164765,357.0,8925.0,47.8004477631367,168,7.0,7.906915106219346,13.904494271157361,7.765501193068916,13.278605218849382,0.03297463137198858,0.6984686826754677,1.2948149170620797
fixed_open_loop_action,35,35.0,5.0,-100.0,5.0,0.0,0.0,100.0,-355.43481676491206,-35543.481676491196,5699.519144287406,1757.0,39486.00082077861,6756.934579519744,6025.8574214083765,5151.90758719284,547.611557094566,5699.519144287406,735.0,8785.0,78.97200164155721,168,7.0,12.495593198720684,-0.1571002066111335,11.5224224614505,0.5178343950298372,0.19312459992257705,0.8846136256498076,2.4821347667644074
fixed_open_loop_action,36,36.0,5.0,-10.0,5.0,0.0,0.0,10.0,-125.15044808957717,-12515.044808957718,7584.177989341739,333.20000000000005,19766.022798299455,6756.934579519744,6526.625609096354,5151.90758719284,2432.270402148899,7584.177989341739,105.00000000000001,1666.0,39.53204559659891,168,7.0,12.495593198720684,4.583996522375675,11.5224224614505,6.199144196605208,0.19312459992257705,0.9576728435231965,2.808714207181903
fixed_open_loop_action,37,37.0,5.0,-2.0,5.0,0.0,0.0,2.0,-99.98693983655652,-9998.693983655652,8434.041848772125,206.64000000000001,18226.095832427774,6756.934579519744,6678.207332413556,5151.90758719284,3282.1342615792846,8434.041848772125,49.0,1033.2,36.45219166485555,168,7.0,12.495593198720684,8.363868757781054,11.5224224614505,7.60644807536792,0.19312459992257705,0.9703744071089434,2.628305301993391
fixed_open_loop_action,38,38.0,5.0,0.0,5.0,0.0,0.0,0.0,-116.4087858914104,-11640.87858914104,7787.301521292105,175.0,19253.180110433143,6756.934579519744,6553.006216956537,5151.90758719284,2635.3939340992647,7787.301521292105,35.0,875.0,38.506360220866284,168,7.0,12.495593198720684,8.926236023666693,11.5224224614505,8.07382118979182,0.19312459992257705,0.9576217469102336,2.4690598571119193
fixed_open_loop_action,39,39.0,5.0,2.0,5.0,0.0,2.0,0.0,-159.8671874279624,-15986.718742796238,6948.706684530831,245.0,22690.42542732707,6756.934579519744,6321.761205424105,5151.90758719284,1796.7990973379917,6948.706684530831,49.0,1225.0,45.38085085465414,168,7.0,12.495593198720684,11.960715591492718,11.5224224614505,9.14841477734772,0.19312459992257705,0.931341702941381,2.2501213814708665
fixed_open_loop_action,40,40.0,5.0,10.0,5.0,0.0,10.0,0.0,-257.37233630686205,-25737.2336306862,6531.12881290187,525.0,31743.362443588074,6756.934579519744,6121.259469457725,5151.90758719284,1379.2212257090314,6531.12881290187,105.00000000000001,2625.0,63.486724887176145,168,7.0,12.495593198720684,13.160921618804608,11.5224224614505,11.764271896433643,0.19312459992257705,0.8955641031941451,1.7456374247251958
fixed_open_loop_action,41,41.0,5.0,50.0,5.0,0.0,50.0,0.0,-326.80495900157376,-32680.49590015738,6285.476570511955,1925.0,37040.97247066934,6756.934579519744,5974.684264358271,5151.90758719284,1133.5689833191161,6285.476570511955,384.99999999999994,9625.0,74.08194494133866,168,7.0,12.495593198720684,13.917225714071414,11.5224224614505,13.28637876812024,0.19312459992257705,0.8486176496421355,0.6383675095637229
fixed_open_loop_action,42,42.0,35.0,-100.0,35.0,0.0,0.0,100.0,-424.77347357578657,-42477.347357578656,5370.470969013782,2807.0,45040.81832659244,7216.291208322199,6421.930091361757,4818.941159813814,551.529809199968,5370.470969013782,945.0,14035.000000000002,90.08163665318489,168,7.0,13.601385425287845,0.0077396945544888195,13.205739322205849,0.6117854294564926,0.20625378803520833,0.8898098270313045,2.039806932921599
fixed_open_loop_action,43,43.0,35.0,-10.0,35.0,0.0,0.0,10.0,-269.258124742582,-26925.812474258204,6587.002593358564,1383.2000000000003,32129.615067616767,7216.291208322199,6750.883316880488,4818.941159813814,1768.0614335447501,6587.002593358564,315.0,6916.0,64.25923013523354,168,7.0,13.601385425287845,13.070123166733163,13.205739322205849,10.027131091656214,0.20625378803520833,0.9383183321738439,2.0440936567927874
fixed_open_loop_action,44,44.0,35.0,-2.0,35.0,0.0,0.0,2.0,-296.8247624424525,-29682.476244245245,6383.698600308706,1256.6399999999999,34809.53484455396,7216.291208322199,6645.740224578312,4818.941159813814,1564.7574404948928,6383.698600308706,259.0,6283.2,69.6190696891079,168,7.0,13.601385425287845,13.249508141563991,13.205739322205849,10.911926875245246,0.20625378803520833,0.9245871833645496,1.8239824494954906
fixed_open_loop_action,45,45.0,35.0,0.0,35.0,0.0,0.0,0.0,-302.4446327024568,-30244.46327024568,6357.870812013734,1225.0,35377.33408225941,7216.291208322199,6627.975233455512,4818.941159813814,1538.92965219992,6357.870812013734,245.0,6125.0,70.75466816451882,168,7.0,13.601385425287845,13.28528581157447,13.205739322205849,11.087381123784068,0.20625378803520833,0.92191151388558,1.7848942626528799
fixed_open_loop_action,46,46.0,35.0,2.0,35.0,0.0,2.0,0.0,-314.6292889263689,-31462.928892636883,6311.404169668863,1295.0,36479.33306230575,7216.291208322199,6597.244776615862,4818.941159813814,1492.4630098550479,6311.404169668863,259.0,6475.0,72.95866612461148,168,7.0,13.601385425287845,13.355500972471567,13.205739322205849,11.419107250092,0.20625378803520833,0.9167832707440235,1.7022275523473585
fixed_open_loop_action,47,47.0,35.0,10.0,35.0,0.0,10.0,0.0,-346.8983442745933,-34689.834427459326,6189.852752854921,1575.0000000000005,39304.68718031425,7216.291208322199,6511.138251452478,4818.941159813814,1370.9115930411072,6189.852752854921,315.0,7875.0,78.60937436062851,168,7.0,13.601385425287845,13.559507310513292,13.205739322205849,12.243730546781302,0.20625378803520833,0.8983637263655379,1.3749669194922969
fixed_open_loop_action,48,48.0,35.0,50.0,35.0,0.0,50.0,0.0,-401.7567307250003,-40175.67307250002,5956.1405662860425,2975.0,43156.81363878607,7216.291208322199,6373.770739247351,4818.941159813814,1137.1994064722285,5956.1405662860425,595.0,14875.0,86.31362727757214,168,7.0,13.601385425287845,14.0188250516482,13.205739322205849,13.351630473233776,0.20625378803520833,0.8634226486744223,0.5108768207190721
