decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,episode_start_d,episode_start_index,influent_csv,use_dynamic_flow,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,q_ad_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in,policy,window_id,window_start_d
39,1.6377056929775589,0.0,133.06335130954355,133.06335130954355,683.6974172039338,133.06335130954355,0.4701084951422268,132.59324281440132,84.10907033071435,81.13049896704156,165.23956929775588,0.6499999999999999,7.345000000000001,0.0,0.0,0.0,165.23956929775588,1.4690000000000003,0.0,163.77056929775588,5.0,5.0,0.0,0,digester_influent_original_dynamic.csv,True,6,-0.2,-5.0,,,6.1295576173053075,6.856082704066797,5.674642561388385,0.01773360065132863,0.0,0.2,0.0,5.0,156.198661194241,576.0272790996588,620.259984549422,0.19462315925328896,0.9964670325035733,0.6097133295426231,dqn1000_deterministic,0,0.0
40,1.505492490572776,0.0,89.00490477427657,89.00490477427657,450.74299542084,89.00490477427657,0.23376400125953292,88.77114077301704,61.67503544959241,94.6937136076852,156.3687490572776,2.5750000000000006,29.097500000000007,0.0,0.0,0.0,156.3687490572776,5.8195000000000014,0.0,150.5492490572776,5.125,5.125,0.0,0,digester_influent_original_dynamic.csv,True,0,-0.6,-20.0,,,5.915222211439666,6.721124420818613,5.932122033678348,0.013127123397976934,0.0,0.6,0.0,20.0,100.675764714066,434.38409587889004,733.0459520646141,0.19746264651584078,0.9973735829294759,1.0639156779936554,dqn1000_deterministic,0,0.0
41,1.1869648004129654,0.0,66.13682039308368,66.13682039308368,310.7047703321452,66.13682039308368,0.12876164790393932,66.00805874517975,48.2833662941354,78.81288100907433,127.09624730320974,2.5750000000000006,29.097500000000007,0.0,0.005160534523826389,0.005160534523826389,127.09624730320974,5.8195000000000014,2.5802672619131943,118.69648004129654,5.25,5.25,0.0,0,digester_influent_original_dynamic.csv,True,0,-0.6,-20.0,,,5.74382991673281,6.610147170896401,6.144829193741377,0.01106445966839956,0.0,0.6,0.0,20.0,80.2487641841246,351.35825715257346,548.5194583411458,0.2128606532895618,0.9980531019311386,1.191664197653449,dqn1000_deterministic,0,0.0
42,0.7392917041074369,0.0,85.85521216535712,85.85521216535712,326.6522055805033,85.85521216535712,0.16363880857675506,85.69157335678038,40.13656557331629,38.20414557098306,78.34071114429935,0.07500000000000001,0.8474999999999999,0.0,0.008484081467111314,0.008484081467111314,78.34071114429935,0.16949999999999998,4.242040733555657,73.9291704107437,5.375,5.375,0.0,0,digester_influent_original_dynamic.csv,True,2,-0.6,0.0,,,5.612397827097172,6.643901915836394,6.309682222816704,0.013790812145677298,0.0,0.6,0.0,0.0,167.144772202481,304.11192299809437,218.62703255768878,0.26283371334591565,0.9980940142776473,0.4449834157698182,dqn1000_deterministic,0,0.0
43,0.8926577356956972,0.0,148.99715872723158,148.99715872723158,807.7116193201441,148.99715872723158,0.42783373299439276,148.56932499423715,40.077052978229865,62.677436468649674,102.75448944687955,2.5750000000000006,29.097500000000007,0.0,0.015338431754619655,0.015338431754619655,102.75448944687955,5.8195000000000014,7.669215877309827,89.26577356956972,5.5,5.5,0.0,0,digester_influent_original_dynamic.csv,True,0,-0.6,-20.0,,,5.498645086954172,6.529750549069013,6.531078217077218,0.021187397945746863,0.0,0.6,0.0,20.0,167.730792682122,347.53656609665535,572.9412935930834,0.18446826214118772,0.9971285779094777,0.42066195761083586,dqn1000_deterministic,0,0.0
44,0.8499693371556879,0.0,123.30967838003791,123.30967838003791,738.0789344477874,123.30967838003791,0.3898165631698832,122.91986181686802,45.145506743217986,48.83763020852886,93.98313695174686,0.07500000000000001,0.8474999999999999,0.0,0.01763340647235613,0.01763340647235613,93.98313695174686,0.16949999999999998,8.816703236178066,84.99693371556879,5.625,5.625,0.0,0,digester_influent_original_dynamic.csv,True,2,-0.6,0.0,,,5.396223346824846,6.576482819458486,6.845314500115032,0.020265296044763494,0.0,0.6,0.0,0.0,132.953059258849,360.9534089464288,313.6897895077026,0.16706841589009064,0.9968387188395019,0.3960567479384082,dqn1000_deterministic,0,0.0
45,0.8878751173142149,0.0,124.4651866072433,124.4651866072433,603.9359765261893,124.4651866072433,0.37423229739938807,124.09095430984391,42.69619453722727,63.906151884348134,106.60234642157539,2.5750000000000006,29.097500000000007,0.0,0.023990669380307795,0.023990669380307795,106.60234642157539,5.8195000000000014,11.995334690153898,88.78751173142149,5.75,5.75,0.0,0,digester_influent_original_dynamic.csv,True,0,-0.6,-20.0,,,5.314772495569644,6.456343775446297,7.108619657149226,0.023898576640097143,0.0,0.6,0.0,20.0,168.215649092696,324.79319350663576,533.3180930134247,0.206090035111273,0.9969932773364145,0.5134459974418991,dqn1000_deterministic,0,0.0
46,0.7412966161478066,0.0,164.64315671902767,164.64315671902767,690.454339876722,164.64315671902767,0.6502824451248278,163.99287427390283,39.80278074885284,47.92315910648065,87.72593985533348,0.07500000000000001,0.8474999999999999,0.0,0.02685355648110564,0.02685355648110564,87.72593985533348,0.16949999999999998,13.426778240552819,74.12966161478066,5.875,5.875,0.0,0,digester_influent_original_dynamic.csv,True,2,-0.6,0.0,,,5.250781996342452,6.503361490403965,7.333083323015014,0.030938736640361227,0.0,0.6,0.0,0.0,190.558544514732,312.00076167858475,348.4893868829915,0.23845625584513538,0.9960503524222717,0.2910728879443442,dqn1000_deterministic,0,0.0
47,0.8459118119956787,0.0,144.3073186245819,144.3073186245819,556.6230557801517,144.3073186245819,0.6346217359470987,143.67269688863485,37.029511561687315,70.228112091604,107.2576236532913,2.5750000000000006,29.097500000000007,0.0,0.033693884907446875,0.033693884907446875,107.2576236532913,5.8195000000000014,16.846942453723436,84.59118119956787,6.0,6.0,0.0,0,digester_influent_original_dynamic.csv,True,0,-0.6,-20.0,,,5.199366008269781,6.373937457053104,7.5717345029325624,0.03432082117433347,0.0,0.6,0.0,20.0,119.842182060005,277.1436713063755,564.1299925054605,0.25925501490829134,0.9956022900155325,0.4866566211676603,dqn1000_deterministic,0,0.0
48,0.5863972942250273,0.0,99.66084770477252,99.66084770477252,386.9690736446301,99.66084770477252,0.43348463410186944,99.22736307067068,31.945535121397736,45.24845934039122,77.19399446178896,0.0,0.0,0.0,0.037108530078572476,0.037108530078572476,77.19399446178896,0.0,18.55426503928624,58.639729422502725,6.125,6.125,0.0,0,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,5.171393290291775,6.420436689200087,7.766936576394593,0.03181217483827287,0.0,0.0,0.0,0.0,110.27413568915,237.18380950578123,282.18604940856716,0.2575421512787227,0.9956504018971827,0.4540244276712527,dqn1000_deterministic,0,0.0
49,0.5640162199216173,0.0,118.8126102426587,118.8126102426587,349.5965941743855,118.8126102426587,0.5258478267189455,118.28676241593976,27.521766941299234,57.56487678747258,85.08664372877182,2.5750000000000006,29.097500000000007,0.0,0.04573104347322015,0.04573104347322015,85.08664372877182,5.8195000000000014,22.865521736610074,56.401621992161736,6.25,6.25,0.0,0,digester_influent_original_dynamic.csv,True,0,-0.6,-20.0,,,5.134936207598345,6.264718699110067,7.88984780766809,0.03956996389755725,0.0,0.6,0.0,20.0,118.052590319396,202.86702097657954,457.27123589741007,0.33985631502860897,0.9955741412831098,0.48450140662598096,dqn1000_deterministic,0,0.0
50,0.08686929014096893,0.0,141.33601278959426,141.33601278959426,296.80596694030305,141.33601278959426,0.6358644307988952,140.70014835879536,23.5651948323571,7.86400650826752,31.42920134062462,2.5250000000000004,62.7825,0.0,0.020371544653055452,0.020371544653055452,31.42920134062462,12.5565,10.185772326527726,8.686929014096894,6.375,6.375,0.0,0,digester_influent_original_dynamic.csv,True,9,-0.2,20.0,,,5.112609673819182,6.792106374640414,7.958486318903082,0.029745303491408092,0.0,0.2,20.0,0.0,208.253232366619,177.4789051278881,0.0,0.47618993056841524,0.9955010445091195,0.055640500627215234,dqn1000_deterministic,0,0.0
51,0.11644610374491769,0.0,213.73880031058735,213.73880031058735,762.7242426668031,213.73880031058735,0.7894844115066993,212.94931589908066,24.20111037449177,0.0,24.20111037449177,2.5250000000000004,62.7825,0.0,0.0,0.0,24.20111037449177,12.5565,0.0,11.64461037449177,6.5,6.5,0.0,0,digester_influent_original_dynamic.csv,True,9,-0.2,20.0,,,5.096261879783057,7.585442082601885,8.076407713655124,0.03324701468027036,0.0,0.2,20.0,0.0,193.64882564877,194.15030520421465,0.0,0.2802307680207818,0.9963063121419252,0.0,dqn1000_deterministic,0,0.0
52,0.20325688531335842,0.0,163.95192991955656,163.95192991955656,666.3167519194378,163.95192991955656,0.6996441191443834,163.2522858004122,26.038188531335845,0.0,26.038188531335845,2.5125000000000006,28.5625,0.0,0.0,0.0,26.038188531335845,5.7125,0.0,20.325688531335842,6.625,6.625,0.0,0,digester_influent_original_dynamic.csv,True,15,0.1,-20.0,,,5.0882740235797055,7.14259386041654,8.298884652780673,0.030811240451945485,0.1,0.0,0.0,20.0,137.276067249019,199.0350128956713,0.0,0.24605704336153245,0.9957326265113949,0.0,dqn1000_deterministic,0,0.0
53,1.1018291044150421,0.0,152.89226029595272,152.89226029595272,554.1140426453939,152.89226029595272,0.45295082759168426,152.43930946836102,24.631329936846406,91.26408050465781,115.89541044150423,2.5125000000000006,28.5625,0.0,0.0,0.0,115.89541044150423,5.7125,0.0,110.18291044150422,6.75,6.75,0.0,0,digester_influent_original_dynamic.csv,True,15,0.1,-20.0,,,5.078068421229621,6.842424704098824,8.464403402572486,0.022787131789447582,0.1,0.0,0.0,20.0,171.259600088347,189.76494079350644,1105.3126304122939,0.275922009783456,0.9970374509035648,0.5969175962733393,dqn1000_deterministic,0,0.0
54,1.3371717833249335,0.0,224.37822590740174,224.37822590740174,714.4579785659226,224.37822590740174,0.6866671185521558,223.6915587888496,23.758640427273647,111.37103790521967,135.12967833249334,0.625,7.0625,0.0,0.0,0.0,135.12967833249334,1.4125,0.0,133.71717833249335,6.875,6.875,0.0,0,digester_influent_original_dynamic.csv,True,11,0.0,-5.0,,,5.064550783260587,6.796303819207696,8.583380284864878,0.02866500922300074,0.0,0.0,0.0,5.0,207.891153222647,195.65666201280314,894.8486967086351,0.31405377592364375,0.996939689153102,0.49635403548997303,dqn1000_deterministic,0,0.0
55,1.2883629246870165,0.0,175.4275860980147,175.4275860980147,545.3526382845803,175.4275860980147,0.536399694525165,174.89118640348954,23.018087552842015,107.23070491585965,130.24879246870165,0.625,7.0625,0.0,0.0,0.0,130.24879246870165,1.4125,0.0,128.83629246870166,7.0,7.0,0.0,0,digester_influent_original_dynamic.csv,True,11,0.0,-5.0,,,5.053415259797633,6.753829146294591,8.767547405840318,0.02358001085474294,0.0,0.0,0.0,5.0,134.363393462905,161.47999366489364,793.8364589816392,0.32167734009654075,0.9969423298441474,0.6112533798187694,dqn1000_deterministic,0,0.0
0,2.5122519441832885,0.0,2.4553998080821766,2.4553998080821766,423.6968377859316,2.4553998080821766,1.7186160938824426,0.7367837141997343,62.64632987839485,235.93797986371936,298.58430974211416,0.025000000000000005,0.2825,0.0946052306475706,0.0,0.0946052306475706,298.58430974211416,0.056499999999999995,47.302615323785304,251.22519441832884,0.125,0.125,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.165817593060068,7.272431560584363,0.22193724515628646,0.1005982641050428,0.0,0.2,0.0,0.0,94.2504964272568,427.5081470621053,1730.8193795158934,0.005795180867794773,0.30006669861850693,96.08943483953513,ppo1000_deterministic,0,0.0
1,1.876025516526259,0.0,2.891461006993745,2.891461006993745,318.0408621161681,2.891461006993745,0.7759298386681402,2.115531168325605,59.68959305501694,176.35001234596612,236.03960540098305,0.025000000000000005,0.28250000000000003,0.09676110749671432,0.0,0.09676110749671432,236.03960540098305,0.05650000000000001,48.38055374835716,187.6025516526259,0.25,0.25,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.181282167014833,7.2897697573776155,0.3175407723769451,0.05242669423224522,0.0,0.2,0.0,0.0,82.3288721746353,508.3342527894274,1129.886180569718,0.009091476446625923,0.7316478289724974,60.989932743141985,ppo1000_deterministic,0,0.0
2,1.2124532959213863,0.0,7.009351878231106,7.009351878231106,448.17416991502733,7.009351878231106,0.6170864682870382,6.392265409944068,65.55791355844467,104.92969423230394,170.48760779074865,0.024999999999999998,0.28250000000000003,0.09837155639722006,0.0,0.09837155639722006,170.48760779074865,0.05650000000000001,49.18577819861003,121.24532959213863,0.375,0.375,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.188247388020404,7.301417659222983,0.4154285434127358,0.024786200884976413,0.0,0.2,0.0,0.0,242.829097406452,540.6569613326621,630.057761762762,0.01563979441198064,0.9119624069375774,14.969956717137192,ppo1000_deterministic,0,0.0
3,0.8891334149270214,0.0,15.173140512225885,15.173140512225885,921.8568813595748,15.173140512225885,0.5371331000702001,14.636007412155688,77.89316843388535,59.775200801282125,137.6683692351675,0.024999999999999998,0.28250000000000003,0.09739705548493072,0.0,0.09739705548493072,137.6683692351675,0.05650000000000001,48.69852774246536,88.91334149270213,0.5,0.5,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.1684710684510184,7.307606053170603,0.6442045659678428,0.014304297500750646,0.0,0.2,0.0,0.0,192.483215994245,702.3250971362311,380.67435791073797,0.016459323371159528,0.9645997412574281,3.9395404499890945,ppo1000_deterministic,0,0.0
4,0.8760799890728345,0.0,17.54122585189589,17.54122585189589,821.8885084435153,17.54122585189589,0.265036741947935,17.276189109947953,95.63929186880382,39.16829943315524,134.80759130195906,0.024999999999999998,0.2825000000000001,0.09428618478935123,0.0,0.09428618478935123,134.80759130195906,0.05650000000000002,47.14309239467562,87.60799890728345,0.625,0.625,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.142789191274668,7.310870404753515,0.9103349257616853,0.010481231429817323,0.0,0.2,0.0,0.0,172.303281706951,805.9161093773415,271.19897723733436,0.02134258560825397,0.9848906373941196,2.2329282892690108,ppo1000_deterministic,0,0.0
5,0.8859703692056818,0.0,25.81249201184454,25.81249201184454,736.7538186878853,25.81249201184454,0.24536167742984663,25.567130334414696,103.47694308597357,30.85437410733138,134.33131719330498,0.024999999999999998,0.2825000000000001,0.0913555605454736,0.0,0.0913555605454736,134.33131719330498,0.05650000000000002,45.6777802727368,88.59703692056819,0.75,0.75,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.121163700505839,7.313075476986439,1.1404994176530874,0.00988823630448631,0.0,0.2,0.0,0.0,228.329841704944,840.6503624468152,237.6765353066478,0.03503543701723196,0.9904944599181956,1.1953272118466236,ppo1000_deterministic,0,0.0
6,0.9423278303661342,0.0,41.94166468220207,41.94166468220207,837.2034793399471,41.94166468220207,0.35766503359993906,41.58399964860213,107.49648070662192,31.027795277541273,138.52427598416318,0.024999999999999998,0.2825000000000001,0.0884699858950995,0.0,0.0884699858950995,138.52427598416318,0.05650000000000002,44.23499294754975,94.23278303661343,0.875,0.875,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.095396329358899,7.315235628181333,1.3721808149341141,0.011581008071635878,0.0,0.2,0.0,0.0,262.484216652831,882.9653096305144,263.4807287872039,0.05009733680905024,0.9914723214657784,0.739784543905047,ppo1000_deterministic,0,0.0
7,1.0321905487746441,0.0,37.233494501593896,37.233494501593896,609.5549352510686,37.233494501593896,0.2889715099233668,36.944522991670524,112.56642466248853,33.491894191009806,146.05831885349835,0.024999999999999998,0.2825000000000001,0.0855655279520679,0.0,0.0855655279520679,146.05831885349835,0.05650000000000002,42.78276397603395,103.2190548774644,1.0,1.0,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.078552190418241,7.317746942183163,1.5900883728241193,0.010939816252397748,0.0,0.2,0.0,0.0,153.835771337194,904.5937451685561,260.5471920761354,0.06108308266958391,0.9922389366404757,0.8995098268194,ppo1000_deterministic,0,0.0
8,0.9923917027472282,0.0,29.40599949028982,29.40599949028982,459.1157396257683,29.40599949028982,0.17794539233374593,29.228054097956075,111.4461069887513,30.19675349759834,141.64286048634963,0.024999999999999998,0.28250000000000003,0.08469438042325363,0.0,0.08469438042325363,141.64286048634963,0.05650000000000001,42.34719021162681,99.23917027472282,1.125,1.125,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.078261158577726,7.32007170629067,1.7226634370886038,0.00939607878141741,0.0,0.2,0.0,0.0,128.815223356835,880.1565960459384,227.28570086105282,0.06404920797152165,0.9939486704951993,1.0268909073323502,ppo1000_deterministic,0,0.0
9,0.9163164223871738,0.0,23.497773507100433,23.497773507100433,327.9286625080607,23.497773507100433,0.11377612282866917,23.383997384271762,108.17452140384148,26.140324667275546,134.31484607111705,0.024999999999999998,0.28250000000000003,0.08525340766479933,0.0,0.08525340766479933,134.31484607111705,0.05650000000000001,42.62670383239966,91.63164223871738,1.25,1.25,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.08631987980447,7.322096203995185,1.795839792475443,0.007709396563977247,0.0,0.2,0.0,0.0,91.1281740133714,850.9886587172024,192.57399700547677,0.07165513781986911,0.9951580041064618,1.112459640458131,ppo1000_deterministic,0,0.0
10,0.8268403971181418,0.0,28.547162655595343,28.547162655595343,370.26030098979464,28.547162655595343,0.11738014910998157,28.429782506485363,103.541062514716,22.44091241582118,125.98197493053719,0.024999999999999998,0.28250000000000003,0.08648287043744603,0.0,0.08648287043744603,125.98197493053719,0.05650000000000001,43.24143521872301,82.68403971181418,1.375,1.375,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.094082185027096,7.323733887497379,1.837071103647364,0.008091094235215762,0.0,0.2,0.0,0.0,212.940676026777,810.4074653237603,180.38576216108052,0.07710025238806842,0.9958882026026158,0.7860995744676111,ppo1000_deterministic,0,0.0
11,0.9317708637153038,0.0,55.992053744232514,55.992053744232514,1040.8999018545392,55.992053744232514,0.29501869891508253,55.69703504531742,107.65412739877392,28.083072983069012,135.73720038184294,0.024999999999999998,0.28250000000000003,0.0850072280206251,0.0,0.0850072280206251,135.73720038184294,0.05650000000000001,42.50361401031255,93.17708637153038,1.5,1.5,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.061564562038148,7.326168370421539,2.0104202428847864,0.011189715115900861,0.0,0.2,0.0,0.0,213.137396887913,919.3205355594064,253.09090057954998,0.05379196755084058,0.9947310612991137,0.5015546154343682,ppo1000_deterministic,0,0.0
12,1.1377354615596955,0.0,47.82845828796508,47.82845828796508,838.0390569187479,47.82845828796508,0.25630775836622793,47.57215052959885,120.81132940054778,32.753896227965384,153.5652256285132,0.024999999999999998,0.28250000000000003,0.07947035894508732,0.0,0.07947035894508732,153.5652256285132,0.05650000000000001,39.735179472543656,113.77354615596954,1.625,1.625,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,7.01638501105828,7.32887610865661,2.2492547845635213,0.011322696355066062,0.0,0.2,0.0,0.0,152.072281570078,990.6973590122849,262.2702049809277,0.057071872597224654,0.9946411034864839,0.684820238836909,ppo1000_deterministic,0,0.0
13,1.1819193669442511,0.0,44.260986260365996,44.260986260365996,674.7313069466941,44.260986260365996,0.20815732216367305,44.052828938202325,124.05521943093528,31.795540005374136,155.85075943630943,0.024999999999999998,0.28250000000000003,0.07520464548376861,0.0,0.07520464548376861,155.85075943630943,0.05650000000000001,37.60232274188431,118.19193669442512,1.75,1.75,0.0,0,digester_influent_original_dynamic.csv,True,7,-0.2,0.0,,,6.991215967942212,7.331220554400026,2.41476952930895,0.011304185442067136,0.0,0.2,0.0,0.0,187.698006098625,988.4840638972584,252.5438998907059,0.0655979436624285,0.9952970473604185,0.7183649234189301,ppo1000_deterministic,0,0.0
