episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage2_ch4_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH
51,56,2912,4.9545135498046875,293.508403301239,74.74822163532954,7474.822163532955,9104.56371820041,24.289949999999997,1605.4516046674557,5047.086138984572,5023.23931147554,3085.176405219946,809.665,3.2109032093349117,5.543596495231788,7.063025616460898,6.781999836584589,7.116795406076347
52,56,2968,4.9000513553619385,299.325168132782,75.42306839167466,7542.306839167466,9064.345834273268,29.6919,1492.3470951058025,4926.047042926519,4900.416125779565,2991.5263637288685,989.73,2.984694190211605,5.534338988538646,7.964041090835602,6.74592569747479,7.219978735719552
53,56,3024,5.3730340003967285,305.6466224193573,75.7697398470649,7576.97398470649,9213.352954420583,11.696549999999998,1624.6824197140936,5106.266505650141,5084.101828798552,3277.1087228650213,389.885,3.2493648394281873,5.573108152011807,6.804500312633153,6.788750289154296,7.003189133601682
54,56,3080,5.047583103179932,312.3133988380432,70.71025828258755,7071.025828258755,8816.20573444739,39.025349999999996,1706.154556188636,5267.299825790184,5242.130616686428,3060.5117782773614,1300.845,3.412309112377272,5.563474113372889,6.883202429667204,6.769842818473625,6.9926549197069265
55,56,3136,5.27708888053894,318.81416273117065,77.33910942502177,7733.910942502179,9548.388821476814,19.7775,1794.7003789746364,5052.551405220569,5031.437386150947,3202.5217560131314,659.25,3.5894007579492726,6.257088376187329,7.04519578359703,6.885533374186358,6.796112035017011
56,56,3192,5.131698846817017,325.52700638771057,80.26320966732288,8026.320966732288,9695.35714912495,22.2378,1646.7983823926627,4782.7383592840815,4752.674520568544,3054.253425838303,741.26,3.2935967647853257,6.4070692266768585,7.626199279789376,6.860368636924166,7.132392634801129
57,56,3248,5.136220455169678,331.8713493347168,75.22616017974406,7522.616017974406,9073.824358833477,32.42025,1518.7880908590705,5089.109382091922,5066.616266064064,3138.9834695015866,1080.675,3.0375761817181406,5.52272302775712,7.305992738313231,6.747412638749411,6.98053308074539
58,56,3304,4.800232648849487,338.1502685546875,78.19633223796612,7819.633223796612,9580.01377587955,30.53535,1729.845202082939,4890.37450129906,4864.823517419745,2998.410351805181,1017.845,3.459690404165878,6.45644238097358,7.4408305386798945,6.882850102515803,7.1531108689627
59,56,3360,5.045543432235718,344.3467378616333,79.5006259736911,7950.062597369109,9730.225364266273,30.277575000000002,1749.8851918971627,4827.8247247523395,4801.2432575980765,3073.6542413961047,1009.2525,3.4997703837943255,6.523611837765909,7.071748166917326,6.891327550845695,7.203841046198755
60,56,3416,4.800157308578491,350.14299845695496,78.42578289541805,7842.578289541804,9548.203866036434,23.066475000000004,1682.5591014946294,4781.427379847448,4757.446449496311,2925.419553468024,768.8825,3.365118202989259,6.297089451938865,7.446538797866269,6.870601532640097,7.116120231178444
61,56,3472,5.1230854988098145,356.39060068130493,79.01034943101969,7901.034943101969,9787.637269398128,20.000925000000002,1866.601401296161,4759.134666385733,4726.712242504156,3107.8213064351,666.6975,3.7332028025923214,6.4304058947680955,7.2106042758875235,6.862389088881447,7.340067299237593
62,56,3528,5.20335841178894,362.8191947937012,73.76388568814642,7376.38856881464,9064.276281496748,29.254875,1658.6328376821086,5217.920456783162,5190.229565922671,3203.3214043057287,975.1625,3.317265675364217,5.609096316720381,7.776442425372011,6.788261251936681,7.085536543673577
63,56,3584,6.760109901428223,370.857474565506,77.01828847915674,7701.828847915674,9681.186593068696,20.04,1959.3177451530223,5149.77168410253,5120.027519986366,3296.6006988384124,668.0,3.918635490306044,6.493167395674939,6.706443818144046,6.933893923575908,7.076426769763279
64,56,3640,5.50617241859436,377.7822325229645,73.04799879877592,7304.799879877592,8893.811059104133,26.092875,1562.9183042265408,5187.118400182691,5161.981138869955,3036.0094215038735,869.7625,3.1258366084530813,5.536300146420818,7.425854862949451,6.756339581946192,7.139593186721728
65,56,3696,5.41806960105896,384.35012650489807,76.98792025865838,7698.792025865838,9578.688967440003,26.9691,1852.9278415741642,4975.3307487654,4951.047675845347,3049.722985004746,898.97,3.705855683148328,6.409713835751223,7.664787105453418,6.8991911810509325,6.966406000532664
66,56,3752,4.881834983825684,390.7418348789215,74.83778198976886,7483.778198976886,9562.031290292754,31.971000000000004,2046.2820913158675,4880.175196235319,4838.028680903122,2958.375562464634,1065.7,4.092564182631736,6.44134245450696,8.194156730501485,6.893333430482443,7.519046887774385
67,56,3808,4.663962125778198,396.6023337841034,79.4850623386389,7948.506233863889,9817.916194964153,16.675425,1852.7345361002644,4984.433384222748,4957.045116960205,3322.758607755648,555.8475000000001,3.7054690722005286,6.425884068600564,6.494117129243314,6.905066526180518,7.205492857557465
68,56,3864,5.672090291976929,403.52901220321655,79.62187157368673,7962.187157368673,9762.55991405221,21.136425000000003,1779.2363316835372,4868.710926867805,4837.330356613553,3270.91973495769,704.5475,3.558472663367074,6.281447681411265,6.497239928860156,6.866845344065834,7.344951397726558
69,56,3920,4.776864290237427,409.4723536968231,80.21826652321874,8021.826652321873,9767.579415112988,11.3991,1734.3536627911149,4868.923390680131,4848.074142652146,3173.6946021103145,379.97,3.46870732558223,6.429851825491931,6.976377068740694,6.877470943519644,6.903794777651484
70,56,3976,5.439587593078613,416.06101179122925,79.04535290033154,7904.535290033153,9782.720895209397,23.806575000000002,1854.3790301762424,4742.010795514221,4707.224863747899,3063.1524235570196,793.5525,3.708758060352485,6.528023161673753,7.046233465577372,6.886714275289075,7.423764149893627
71,56,4032,4.816393136978149,422.3259561061859,77.98092950200261,7798.09295020026,9723.545597595861,19.239375000000003,1906.2132723956006,5155.339654464913,5130.691179430607,3322.8415596768054,641.3125,3.812426544791201,6.55427118657771,6.734587244599323,6.938139663957295,7.094976929871024
72,56,4088,5.4605371952056885,428.9418001174927,76.51500195618902,7651.5001956189035,9841.952752275363,15.232724999999999,2175.2198316564604,4927.221186539271,4887.105467109097,3317.3269025095633,507.7575,4.350439663312921,6.4112894722461125,6.783288822203197,6.886684034244364,7.4602248759016
73,56,4144,5.101019859313965,435.408714056015,78.49041062261719,7849.04106226172,9817.474795528171,11.76405,1956.6696832664502,4988.972157070781,4953.274134282756,3281.979420288257,392.135,3.9133393665329006,6.5591900530473755,6.945526543917113,6.918167404738092,7.511107533310034
74,56,4200,4.696124315261841,441.37211751937866,79.52475447357244,7952.475447357245,9808.500491393082,10.648275,1845.3767690358395,5150.600704480778,5124.917864220511,3432.698755156819,354.9425,3.690753538071679,6.478297721493148,6.822926865596629,6.921654505213193,7.245517583284185
75,56,4256,4.864553213119507,447.540408372879,78.38365485621352,7838.365485621353,9795.367892545924,19.609875000000002,1937.3925319245714,4832.140639049663,4793.966738124702,3182.7971032493206,653.6625,3.8747850638491435,6.438826430288392,6.855871299327825,6.876840645474017,7.503304014081455
76,56,4312,4.827610969543457,453.65072441101074,72.5016181107856,7250.161811078561,9729.19860644934,15.963824999999998,2463.07297037078,5117.461190975867,5059.827388905455,3297.7079323340436,532.1275,4.926145940741559,6.5544482940232145,7.203191867036158,6.933146204394058,7.773359599413597
