target,time,prbs_segment,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_q_NaOH_m3_d,stage1_u_NaOH_kmol_d,stage1_q_HCl_m3_d,stage1_u_HCl_kmol_d,stage2_q_NaOH_m3_d,stage2_u_NaOH_kmol_d,stage2_q_HCl_m3_d,stage2_u_HCl_kmol_d
stage1,14.02083333,8,7.0,7.0,6.953940461181756,7.010983067799877,1.167602504660335,29.190062616508378,0.0,0.0,0.0,0.0,2.9425496617072637,33.250811177292086
stage1,14.03125,8,7.0,7.0,6.953465083077573,7.010975481116773,1.167602504660335,29.190062616508378,0.0,0.0,0.0,0.0,2.9425496617072637,33.250811177292086
stage1,14.04166667,8,7.0,7.0,6.952990748708741,7.010968239068188,1.167602504660335,29.190062616508378,0.0,0.0,0.0,0.0,2.9425496617072637,33.250811177292086
stage1,14.05208333,8,7.0,7.0,6.952520828268697,7.010961076246913,1.167602504660335,29.190062616508378,0.0,0.0,0.0,0.0,2.9425496617072637,33.250811177292086
stage1,14.0625,8,7.0,7.0,6.95205159455464,7.010954189496764,1.2381377328365506,30.953443320913763,0.0,0.0,0.0,0.0,2.9424684674715125,33.249893682428095
stage1,14.07291667,8,7.0,7.0,6.952625183575746,7.010947848348577,1.2381377328365506,30.953443320913763,0.0,0.0,0.0,0.0,2.9424684674715125,33.249893682428095
stage1,14.08333333,8,7.0,7.0,6.953091141361674,7.010941953167403,1.2381377328365506,30.953443320913763,0.0,0.0,0.0,0.0,2.9424684674715125,33.249893682428095
stage1,14.09375,8,7.0,7.0,6.953606538942926,7.01093650949791,1.2381377328365506,30.953443320913763,0.0,0.0,0.0,0.0,2.9424684674715125,33.249893682428095
stage1,14.10416667,8,7.0,7.0,6.9540636172224755,7.010931503137752,1.1990364660989905,29.975911652474764,0.0,0.0,0.0,0.0,2.9431801445755585,33.257935633703816
stage1,14.11458333,8,7.0,7.0,6.953978472067669,7.010926007603423,1.1990364660989905,29.975911652474764,0.0,0.0,0.0,0.0,2.9431801445755585,33.257935633703816
stage1,14.125,8,7.0,7.0,6.953910658578198,7.010920954529799,1.1990364660989905,29.975911652474764,0.0,0.0,0.0,0.0,2.9431801445755585,33.257935633703816
stage1,14.13541667,8,7.0,7.0,6.953839215286097,7.010916153308676,1.1990364660989905,29.975911652474764,0.0,0.0,0.0,0.0,2.9431801445755585,33.257935633703816
stage1,14.14583333,8,7.0,7.0,6.953767849264833,7.010911711480193,1.1990364660989905,29.975911652474764,0.0,0.0,0.0,0.0,2.9431801445755585,33.257935633703816
stage1,14.15625,8,7.0,7.0,6.953693081103405,7.010907552548705,1.219506061939914,30.48765154849785,0.0,0.0,0.0,0.0,2.9446027068083076,33.274010586933876
stage1,14.16666667,8,7.0,7.0,6.9539197186683745,7.010902264436062,1.219506061939914,30.48765154849785,0.0,0.0,0.0,0.0,2.9446027068083076,33.274010586933876
stage1,14.17708333,8,7.0,7.0,6.954112693268074,7.0108975939965,1.219506061939914,30.48765154849785,0.0,0.0,0.0,0.0,2.9446027068083076,33.274010586933876
stage1,14.1875,8,7.0,7.0,6.954316249844488,7.0108932138616415,1.219506061939914,30.48765154849785,0.0,0.0,0.0,0.0,2.9446027068083076,33.274010586933876
stage1,14.19791667,8,7.0,7.0,6.954502831015188,7.010889295602169,1.2091714985820456,30.229287464551142,0.0,0.0,0.0,0.0,2.9458461318428704,33.288061289824434
stage1,14.20833333,8,7.0,7.0,6.95454129060192,7.010884322476984,1.2091714985820456,30.229287464551142,0.0,0.0,0.0,0.0,2.9458461318428704,33.288061289824434
